StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2022-12-17T00:00:00Z,APXMIDP,2022-12-17,1,257.78,757.900
2022-12-17T00:00:00Z,N2EXMIDP,2022-12-17,1,0.00,0.000
2022-12-16T23:30:00Z,APXMIDP,2022-12-16,48,251.74,676.100
2022-12-16T23:30:00Z,N2EXMIDP,2022-12-16,48,0.00,0.000
2022-12-16T23:00:00Z,APXMIDP,2022-12-16,47,237.81,701.750
2022-12-16T23:00:00Z,N2EXMIDP,2022-12-16,47,0.00,0.000
2022-12-16T22:30:00Z,APXMIDP,2022-12-16,46,268.92,1425.250
2022-12-16T22:30:00Z,N2EXMIDP,2022-12-16,46,0.00,0.000
2022-12-16T22:00:00Z,APXMIDP,2022-12-16,45,288.41,1577.950
2022-12-16T22:00:00Z,N2EXMIDP,2022-12-16,45,0.00,0.000
2022-12-16T21:30:00Z,APXMIDP,2022-12-16,44,257.63,1074.950
2022-12-16T21:30:00Z,N2EXMIDP,2022-12-16,44,0.00,0.000
2022-12-16T21:00:00Z,APXMIDP,2022-12-16,43,252.95,1133.100
2022-12-16T21:00:00Z,N2EXMIDP,2022-12-16,43,0.00,0.000
2022-12-16T20:30:00Z,APXMIDP,2022-12-16,42,245.25,1073.350
2022-12-16T20:30:00Z,N2EXMIDP,2022-12-16,42,0.00,0.000
2022-12-16T20:00:00Z,APXMIDP,2022-12-16,41,286.38,1175.550
2022-12-16T20:00:00Z,N2EXMIDP,2022-12-16,41,0.00,0.000
2022-12-16T19:30:00Z,APXMIDP,2022-12-16,40,253.91,1217.700
2022-12-16T19:30:00Z,N2EXMIDP,2022-12-16,40,0.00,0.000
2022-12-16T19:00:00Z,APXMIDP,2022-12-16,39,286.22,1210.300
2022-12-16T19:00:00Z,N2EXMIDP,2022-12-16,39,0.00,0.000
2022-12-16T18:30:00Z,APXMIDP,2022-12-16,38,348.65,1625.100
2022-12-16T18:30:00Z,N2EXMIDP,2022-12-16,38,0.00,0.000
2022-12-16T18:00:00Z,APXMIDP,2022-12-16,37,349.99,1771.550
2022-12-16T18:00:00Z,N2EXMIDP,2022-12-16,37,0.00,0.000
2022-12-16T17:30:00Z,APXMIDP,2022-12-16,36,350.86,1753.050
2022-12-16T17:30:00Z,N2EXMIDP,2022-12-16,36,0.00,0.000
2022-12-16T17:00:00Z,APXMIDP,2022-12-16,35,380.36,1987.500
2022-12-16T17:00:00Z,N2EXMIDP,2022-12-16,35,0.00,0.000
2022-12-16T16:30:00Z,APXMIDP,2022-12-16,34,392.01,2090.400
2022-12-16T16:30:00Z,N2EXMIDP,2022-12-16,34,0.00,0.000
2022-12-16T16:00:00Z,APXMIDP,2022-12-16,33,368.29,2266.550
2022-12-16T16:00:00Z,N2EXMIDP,2022-12-16,33,0.00,0.000
2022-12-16T15:30:00Z,APXMIDP,2022-12-16,32,349.99,2322.250
2022-12-16T15:30:00Z,N2EXMIDP,2022-12-16,32,0.00,0.000
2022-12-16T15:00:00Z,APXMIDP,2022-12-16,31,324.78,2033.150
2022-12-16T15:00:00Z,N2EXMIDP,2022-12-16,31,0.00,0.000
2022-12-16T14:30:00Z,APXMIDP,2022-12-16,30,342.13,2249.350
2022-12-16T14:30:00Z,N2EXMIDP,2022-12-16,30,0.00,0.000
2022-12-16T14:00:00Z,APXMIDP,2022-12-16,29,350.83,1973.600
2022-12-16T14:00:00Z,N2EXMIDP,2022-12-16,29,0.00,0.000
2022-12-16T13:30:00Z,APXMIDP,2022-12-16,28,364.81,1643.250
2022-12-16T13:30:00Z,N2EXMIDP,2022-12-16,28,0.00,0.000
2022-12-16T13:00:00Z,APXMIDP,2022-12-16,27,378.30,1313.150
2022-12-16T13:00:00Z,N2EXMIDP,2022-12-16,27,0.00,0.000
2022-12-16T12:30:00Z,APXMIDP,2022-12-16,26,391.67,1938.600
2022-12-16T12:30:00Z,N2EXMIDP,2022-12-16,26,0.00,0.000
