StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2024-01-20T00:00:00Z,APXMIDP,2024-01-20,1,66.07,1313.500
2024-01-20T00:00:00Z,N2EXMIDP,2024-01-20,1,0.00,0.000
2024-01-19T23:30:00Z,APXMIDP,2024-01-19,48,65.16,1429.200
2024-01-19T23:30:00Z,N2EXMIDP,2024-01-19,48,0.00,0.000
2024-01-19T23:00:00Z,APXMIDP,2024-01-19,47,62.79,1620.600
2024-01-19T23:00:00Z,N2EXMIDP,2024-01-19,47,0.00,0.000
2024-01-19T22:30:00Z,APXMIDP,2024-01-19,46,64.92,2473.400
2024-01-19T22:30:00Z,N2EXMIDP,2024-01-19,46,0.00,0.000
2024-01-19T22:00:00Z,APXMIDP,2024-01-19,45,64.44,2436.150
2024-01-19T22:00:00Z,N2EXMIDP,2024-01-19,45,0.00,0.000
2024-01-19T21:30:00Z,APXMIDP,2024-01-19,44,69.16,2230.050
2024-01-19T21:30:00Z,N2EXMIDP,2024-01-19,44,0.00,0.000
2024-01-19T21:00:00Z,APXMIDP,2024-01-19,43,70.46,1967.350
2024-01-19T21:00:00Z,N2EXMIDP,2024-01-19,43,0.00,0.000
2024-01-19T20:30:00Z,APXMIDP,2024-01-19,42,63.33,1848.850
2024-01-19T20:30:00Z,N2EXMIDP,2024-01-19,42,0.00,0.000
2024-01-19T20:00:00Z,APXMIDP,2024-01-19,41,65.69,1930.550
2024-01-19T20:00:00Z,N2EXMIDP,2024-01-19,41,0.00,0.000
2024-01-19T19:30:00Z,APXMIDP,2024-01-19,40,72.43,2258.500
2024-01-19T19:30:00Z,N2EXMIDP,2024-01-19,40,0.00,0.000
2024-01-19T19:00:00Z,APXMIDP,2024-01-19,39,71.56,1903.050
2024-01-19T19:00:00Z,N2EXMIDP,2024-01-19,39,0.00,0.000
2024-01-19T18:30:00Z,APXMIDP,2024-01-19,38,77.42,2197.550
2024-01-19T18:30:00Z,N2EXMIDP,2024-01-19,38,0.00,0.000
2024-01-19T18:00:00Z,APXMIDP,2024-01-19,37,81.69,2082.200
2024-01-19T18:00:00Z,N2EXMIDP,2024-01-19,37,0.00,0.000
2024-01-19T17:30:00Z,APXMIDP,2024-01-19,36,81.55,1969.050
2024-01-19T17:30:00Z,N2EXMIDP,2024-01-19,36,0.00,0.000
2024-01-19T17:00:00Z,APXMIDP,2024-01-19,35,79.36,1678.700
2024-01-19T17:00:00Z,N2EXMIDP,2024-01-19,35,0.00,0.000
2024-01-19T16:30:00Z,APXMIDP,2024-01-19,34,79.88,2253.850
2024-01-19T16:30:00Z,N2EXMIDP,2024-01-19,34,0.00,0.000
2024-01-19T16:00:00Z,APXMIDP,2024-01-19,33,74.60,1949.050
2024-01-19T16:00:00Z,N2EXMIDP,2024-01-19,33,0.00,0.000
2024-01-19T15:30:00Z,APXMIDP,2024-01-19,32,76.14,1754.400
2024-01-19T15:30:00Z,N2EXMIDP,2024-01-19,32,0.00,0.000
2024-01-19T15:00:00Z,APXMIDP,2024-01-19,31,72.39,2157.800
2024-01-19T15:00:00Z,N2EXMIDP,2024-01-19,31,0.00,0.000
2024-01-19T14:30:00Z,APXMIDP,2024-01-19,30,61.46,1996.400
2024-01-19T14:30:00Z,N2EXMIDP,2024-01-19,30,0.00,0.000
2024-01-19T14:00:00Z,APXMIDP,2024-01-19,29,61.52,1951.100
2024-01-19T14:00:00Z,N2EXMIDP,2024-01-19,29,0.00,0.000
2024-01-19T13:30:00Z,APXMIDP,2024-01-19,28,60.21,1935.550
2024-01-19T13:30:00Z,N2EXMIDP,2024-01-19,28,0.00,0.000
2024-01-19T13:00:00Z,APXMIDP,2024-01-19,27,62.77,2110.450
2024-01-19T13:00:00Z,N2EXMIDP,2024-01-19,27,0.00,0.000
2024-01-19T12:30:00Z,APXMIDP,2024-01-19,26,65.14,2065.250
2024-01-19T12:30:00Z,N2EXMIDP,2024-01-19,26,0.00,0.000
2024-01-19T12:00:00Z,APXMIDP,2024-01-19,25,65.70,2235.450
2024-01-19T12:00:00Z,N2EXMIDP,2024-01-19,25,0.00,0.000
2024-01-19T11:30:00Z,APXMIDP,2024-01-19,24,65.65,1873.600
2024-01-19T11:30:00Z,N2EXMIDP,2024-01-19,24,0.00,0.000
2024-01-19T11:00:00Z,APXMIDP,2024-01-19,23,72.34,1725.500
2024-01-19T11:00:00Z,N2EXMIDP,2024-01-19,23,0.00,0.000
2024-01-19T10:30:00Z,APXMIDP,2024-01-19,22,78.36,2144.500
2024-01-19T10:30:00Z,N2EXMIDP,2024-01-19,22,0.00,0.000
2024-01-19T10:00:00Z,APXMIDP,2024-01-19,21,86.52,1977.100
2024-01-19T10:00:00Z,N2EXMIDP,2024-01-19,21,0.00,0.000
2024-01-19T09:30:00Z,APXMIDP,2024-01-19,20,83.45,1853.700
2024-01-19T09:30:00Z,N2EXMIDP,2024-01-19,20,0.00,0.000
2024-01-19T09:00:00Z,APXMIDP,2024-01-19,19,87.05,2238.800
2024-01-19T09:00:00Z,N2EXMIDP,2024-01-19,19,0.00,0.000
2024-01-19T08:30:00Z,APXMIDP,2024-01-19,18,92.87,2017.900
2024-01-19T08:30:00Z,N2EXMIDP,2024-01-19,18,0.00,0.000
2024-01-19T08:00:00Z,APXMIDP,2024-01-19,17,92.46,2178.150
2024-01-19T08:00:00Z,N2EXMIDP,2024-01-19,17,0.00,0.000
2024-01-19T07:30:00Z,APXMIDP,2024-01-19,16,96.51,2095.750
2024-01-19T07:30:00Z,N2EXMIDP,2024-01-19,16,0.00,0.000
2024-01-19T07:00:00Z,APXMIDP,2024-01-19,15,91.70,1666.950
2024-01-19T07:00:00Z,N2EXMIDP,2024-01-19,15,0.00,0.000
2024-01-19T06:30:00Z,APXMIDP,2024-01-19,14,81.79,2231.000
2024-01-19T06:30:00Z,N2EXMIDP,2024-01-19,14,0.00,0.000
2024-01-19T06:00:00Z,APXMIDP,2024-01-19,13,78.23,1886.850
2024-01-19T06:00:00Z,N2EXMIDP,2024-01-19,13,0.00,0.000
2024-01-19T05:30:00Z,APXMIDP,2024-01-19,12,61.52,2459.350
2024-01-19T05:30:00Z,N2EXMIDP,2024-01-19,12,0.00,0.000
2024-01-19T05:00:00Z,APXMIDP,2024-01-19,11,72.62,1667.000
2024-01-19T05:00:00Z,N2EXMIDP,2024-01-19,11,0.00,0.000
2024-01-19T04:30:00Z,APXMIDP,2024-01-19,10,59.41,1507.500
2024-01-19T04:30:00Z,N2EXMIDP,2024-01-19,10,0.00,0.000
2024-01-19T04:00:00Z,APXMIDP,2024-01-19,9,62.33,1427.550
2024-01-19T04:00:00Z,N2EXMIDP,2024-01-19,9,0.00,0.000
2024-01-19T03:30:00Z,APXMIDP,2024-01-19,8,59.09,1506.600
2024-01-19T03:30:00Z,N2EXMIDP,2024-01-19,8,0.00,0.000
2024-01-19T03:00:00Z,APXMIDP,2024-01-19,7,58.47,1351.100
2024-01-19T03:00:00Z,N2EXMIDP,2024-01-19,7,0.00,0.000
2024-01-19T02:30:00Z,APXMIDP,2024-01-19,6,57.04,1769.850
2024-01-19T02:30:00Z,N2EXMIDP,2024-01-19,6,0.00,0.000
2024-01-19T02:00:00Z,APXMIDP,2024-01-19,5,59.45,1673.400
2024-01-19T02:00:00Z,N2EXMIDP,2024-01-19,5,0.00,0.000
2024-01-19T01:30:00Z,APXMIDP,2024-01-19,4,56.74,1506.500
2024-01-19T01:30:00Z,N2EXMIDP,2024-01-19,4,0.00,0.000
2024-01-19T01:00:00Z,APXMIDP,2024-01-19,3,62.67,1548.600
2024-01-19T01:00:00Z,N2EXMIDP,2024-01-19,3,0.00,0.000
2024-01-19T00:30:00Z,APXMIDP,2024-01-19,2,58.20,1321.300
2024-01-19T00:30:00Z,N2EXMIDP,2024-01-19,2,0.00,0.000
2024-01-19T00:00:00Z,APXMIDP,2024-01-19,1,51.13,1274.200
2024-01-19T00:00:00Z,N2EXMIDP,2024-01-19,1,0.00,0.000
2024-01-18T23:30:00Z,APXMIDP,2024-01-18,48,59.36,1480.800
2024-01-18T23:30:00Z,N2EXMIDP,2024-01-18,48,0.00,0.000
2024-01-18T23:00:00Z,APXMIDP,2024-01-18,47,68.77,1467.300
2024-01-18T23:00:00Z,N2EXMIDP,2024-01-18,47,0.00,0.000
2024-01-18T22:30:00Z,APXMIDP,2024-01-18,46,68.36,2348.300
2024-01-18T22:30:00Z,N2EXMIDP,2024-01-18,46,0.00,0.000
2024-01-18T22:00:00Z,APXMIDP,2024-01-18,45,70.15,2309.650
2024-01-18T22:00:00Z,N2EXMIDP,2024-01-18,45,0.00,0.000
2024-01-18T21:30:00Z,APXMIDP,2024-01-18,44,71.24,2420.400
2024-01-18T21:30:00Z,N2EXMIDP,2024-01-18,44,0.00,0.000
2024-01-18T21:00:00Z,APXMIDP,2024-01-18,43,77.03,2443.650
2024-01-18T21:00:00Z,N2EXMIDP,2024-01-18,43,0.00,0.000
2024-01-18T20:30:00Z,APXMIDP,2024-01-18,42,81.76,2510.900
2024-01-18T20:30:00Z,N2EXMIDP,2024-01-18,42,0.00,0.000
2024-01-18T20:00:00Z,APXMIDP,2024-01-18,41,81.37,2616.400
2024-01-18T20:00:00Z,N2EXMIDP,2024-01-18,41,0.00,0.000
2024-01-18T19:30:00Z,APXMIDP,2024-01-18,40,79.79,1767.450
2024-01-18T19:30:00Z,N2EXMIDP,2024-01-18,40,0.00,0.000
2024-01-18T19:00:00Z,APXMIDP,2024-01-18,39,80.85,2048.250
2024-01-18T19:00:00Z,N2EXMIDP,2024-01-18,39,0.00,0.000
2024-01-18T18:30:00Z,APXMIDP,2024-01-18,38,84.85,2406.750
2024-01-18T18:30:00Z,N2EXMIDP,2024-01-18,38,0.00,0.000
2024-01-18T18:00:00Z,APXMIDP,2024-01-18,37,83.76,2587.850
2024-01-18T18:00:00Z,N2EXMIDP,2024-01-18,37,0.00,0.000
2024-01-18T17:30:00Z,APXMIDP,2024-01-18,36,87.48,2918.050
2024-01-18T17:30:00Z,N2EXMIDP,2024-01-18,36,0.00,0.000
2024-01-18T17:00:00Z,APXMIDP,2024-01-18,35,85.95,2869.900
2024-01-18T17:00:00Z,N2EXMIDP,2024-01-18,35,0.00,0.000
2024-01-18T16:30:00Z,APXMIDP,2024-01-18,34,87.67,2825.700
2024-01-18T16:30:00Z,N2EXMIDP,2024-01-18,34,0.00,0.000
2024-01-18T16:00:00Z,APXMIDP,2024-01-18,33,85.08,2232.650
2024-01-18T16:00:00Z,N2EXMIDP,2024-01-18,33,0.00,0.000
2024-01-18T15:30:00Z,APXMIDP,2024-01-18,32,87.90,2542.100
2024-01-18T15:30:00Z,N2EXMIDP,2024-01-18,32,0.00,0.000
2024-01-18T15:00:00Z,APXMIDP,2024-01-18,31,86.56,2510.750
2024-01-18T15:00:00Z,N2EXMIDP,2024-01-18,31,0.00,0.000
2024-01-18T14:30:00Z,APXMIDP,2024-01-18,30,86.60,3132.100
2024-01-18T14:30:00Z,N2EXMIDP,2024-01-18,30,0.00,0.000
2024-01-18T14:00:00Z,APXMIDP,2024-01-18,29,89.86,2481.100
2024-01-18T14:00:00Z,N2EXMIDP,2024-01-18,29,0.00,0.000
2024-01-18T13:30:00Z,APXMIDP,2024-01-18,28,87.97,2553.700
2024-01-18T13:30:00Z,N2EXMIDP,2024-01-18,28,0.00,0.000
2024-01-18T13:00:00Z,APXMIDP,2024-01-18,27,89.30,2453.700
2024-01-18T13:00:00Z,N2EXMIDP,2024-01-18,27,0.00,0.000
2024-01-18T12:30:00Z,APXMIDP,2024-01-18,26,84.89,3126.250
2024-01-18T12:30:00Z,N2EXMIDP,2024-01-18,26,0.00,0.000
2024-01-18T12:00:00Z,APXMIDP,2024-01-18,25,88.98,2691.850
2024-01-18T12:00:00Z,N2EXMIDP,2024-01-18,25,0.00,0.000
2024-01-18T11:30:00Z,APXMIDP,2024-01-18,24,89.86,2842.600
2024-01-18T11:30:00Z,N2EXMIDP,2024-01-18,24,0.00,0.000
2024-01-18T11:00:00Z,APXMIDP,2024-01-18,23,91.98,2763.100
2024-01-18T11:00:00Z,N2EXMIDP,2024-01-18,23,0.00,0.000
2024-01-18T10:30:00Z,APXMIDP,2024-01-18,22,93.78,4202.000
2024-01-18T10:30:00Z,N2EXMIDP,2024-01-18,22,0.00,0.000
2024-01-18T10:00:00Z,APXMIDP,2024-01-18,21,98.24,3791.750
2024-01-18T10:00:00Z,N2EXMIDP,2024-01-18,21,0.00,0.000
2024-01-18T09:30:00Z,APXMIDP,2024-01-18,20,98.12,3674.250
2024-01-18T09:30:00Z,N2EXMIDP,2024-01-18,20,0.00,0.000
2024-01-18T09:00:00Z,APXMIDP,2024-01-18,19,100.03,3679.550
2024-01-18T09:00:00Z,N2EXMIDP,2024-01-18,19,0.00,0.000
2024-01-18T08:30:00Z,APXMIDP,2024-01-18,18,108.14,3174.800
2024-01-18T08:30:00Z,N2EXMIDP,2024-01-18,18,0.00,0.000
2024-01-18T08:00:00Z,APXMIDP,2024-01-18,17,107.61,2991.500
2024-01-18T08:00:00Z,N2EXMIDP,2024-01-18,17,0.00,0.000
2024-01-18T07:30:00Z,APXMIDP,2024-01-18,16,108.20,2986.850
2024-01-18T07:30:00Z,N2EXMIDP,2024-01-18,16,0.00,0.000
2024-01-18T07:00:00Z,APXMIDP,2024-01-18,15,103.00,2543.450
2024-01-18T07:00:00Z,N2EXMIDP,2024-01-18,15,0.00,0.000
2024-01-18T06:30:00Z,APXMIDP,2024-01-18,14,93.90,2741.600
2024-01-18T06:30:00Z,N2EXMIDP,2024-01-18,14,0.00,0.000
2024-01-18T06:00:00Z,APXMIDP,2024-01-18,13,86.53,2929.200
