StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2024-12-31T00:30:00Z,APXMIDP,2024-12-31,2,14.53,2146.300
2024-12-31T00:30:00Z,N2EXMIDP,2024-12-31,2,0.00,0.000
2024-12-31T00:00:00Z,APXMIDP,2024-12-31,1,17.68,2315.150
2024-12-31T00:00:00Z,N2EXMIDP,2024-12-31,1,0.00,0.000
2024-12-30T23:30:00Z,APXMIDP,2024-12-30,48,24.18,2414.400
2024-12-30T23:30:00Z,N2EXMIDP,2024-12-30,48,0.00,0.000
2024-12-30T23:00:00Z,APXMIDP,2024-12-30,47,37.09,2240.350
2024-12-30T23:00:00Z,N2EXMIDP,2024-12-30,47,0.00,0.000
2024-12-30T22:30:00Z,APXMIDP,2024-12-30,46,74.63,2705.500
2024-12-30T22:30:00Z,N2EXMIDP,2024-12-30,46,0.00,0.000
2024-12-30T22:00:00Z,APXMIDP,2024-12-30,45,106.54,2932.850
2024-12-30T22:00:00Z,N2EXMIDP,2024-12-30,45,0.00,0.000
2024-12-30T21:30:00Z,APXMIDP,2024-12-30,44,106.96,2812.750
2024-12-30T21:30:00Z,N2EXMIDP,2024-12-30,44,0.00,0.000
2024-12-30T21:00:00Z,APXMIDP,2024-12-30,43,109.16,2946.650
2024-12-30T21:00:00Z,N2EXMIDP,2024-12-30,43,0.00,0.000
2024-12-30T20:30:00Z,APXMIDP,2024-12-30,42,104.36,2894.200
2024-12-30T20:30:00Z,N2EXMIDP,2024-12-30,42,0.00,0.000
2024-12-30T20:00:00Z,APXMIDP,2024-12-30,41,109.69,2992.950
2024-12-30T20:00:00Z,N2EXMIDP,2024-12-30,41,0.00,0.000
2024-12-30T19:30:00Z,APXMIDP,2024-12-30,40,110.36,2963.600
2024-12-30T19:30:00Z,N2EXMIDP,2024-12-30,40,0.00,0.000
2024-12-30T19:00:00Z,APXMIDP,2024-12-30,39,118.00,3687.800
2024-12-30T19:00:00Z,N2EXMIDP,2024-12-30,39,0.00,0.000
2024-12-30T18:30:00Z,APXMIDP,2024-12-30,38,126.82,3504.500
2024-12-30T18:30:00Z,N2EXMIDP,2024-12-30,38,0.00,0.000
2024-12-30T18:00:00Z,APXMIDP,2024-12-30,37,128.06,3341.600
2024-12-30T18:00:00Z,N2EXMIDP,2024-12-30,37,0.00,0.000
2024-12-30T17:30:00Z,APXMIDP,2024-12-30,36,127.45,2937.300
2024-12-30T17:30:00Z,N2EXMIDP,2024-12-30,36,0.00,0.000
2024-12-30T17:00:00Z,APXMIDP,2024-12-30,35,126.88,2876.900
