StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2024-04-20T00:00:00Z,APXMIDP,2024-04-20,3,71.28,1480.350
2024-04-20T00:00:00Z,N2EXMIDP,2024-04-20,3,0.00,0.000
2024-04-19T23:30:00Z,APXMIDP,2024-04-20,2,69.37,1597.500
2024-04-19T23:30:00Z,N2EXMIDP,2024-04-20,2,0.00,0.000
2024-04-19T23:00:00Z,APXMIDP,2024-04-20,1,71.75,1440.150
2024-04-19T23:00:00Z,N2EXMIDP,2024-04-20,1,0.00,0.000
2024-04-19T22:30:00Z,APXMIDP,2024-04-19,48,67.10,1325.000
2024-04-19T22:30:00Z,N2EXMIDP,2024-04-19,48,0.00,0.000
2024-04-19T22:00:00Z,APXMIDP,2024-04-19,47,65.15,1603.700
2024-04-19T22:00:00Z,N2EXMIDP,2024-04-19,47,0.00,0.000
2024-04-19T21:30:00Z,APXMIDP,2024-04-19,46,76.53,2048.750
2024-04-19T21:30:00Z,N2EXMIDP,2024-04-19,46,0.00,0.000
2024-04-19T21:00:00Z,APXMIDP,2024-04-19,45,82.03,2257.250
2024-04-19T21:00:00Z,N2EXMIDP,2024-04-19,45,0.00,0.000
2024-04-19T20:30:00Z,APXMIDP,2024-04-19,44,82.27,2326.650
2024-04-19T20:30:00Z,N2EXMIDP,2024-04-19,44,0.00,0.000
2024-04-19T20:00:00Z,APXMIDP,2024-04-19,43,83.26,2433.500
2024-04-19T20:00:00Z,N2EXMIDP,2024-04-19,43,0.00,0.000
2024-04-19T19:30:00Z,APXMIDP,2024-04-19,42,83.15,2686.250
2024-04-19T19:30:00Z,N2EXMIDP,2024-04-19,42,0.00,0.000
2024-04-19T19:00:00Z,APXMIDP,2024-04-19,41,80.82,2913.350
2024-04-19T19:00:00Z,N2EXMIDP,2024-04-19,41,0.00,0.000
2024-04-19T18:30:00Z,APXMIDP,2024-04-19,40,81.76,2570.400
2024-04-19T18:30:00Z,N2EXMIDP,2024-04-19,40,0.00,0.000
2024-04-19T18:00:00Z,APXMIDP,2024-04-19,39,82.67,2738.500
2024-04-19T18:00:00Z,N2EXMIDP,2024-04-19,39,0.00,0.000
2024-04-19T17:30:00Z,APXMIDP,2024-04-19,38,69.49,3013.850
2024-04-19T17:30:00Z,N2EXMIDP,2024-04-19,38,0.00,0.000
2024-04-19T17:00:00Z,APXMIDP,2024-04-19,37,57.70,3117.950
2024-04-19T17:00:00Z,N2EXMIDP,2024-04-19,37,0.00,0.000
2024-04-19T16:30:00Z,APXMIDP,2024-04-19,36,66.60,2914.700
2024-04-19T16:30:00Z,N2EXMIDP,2024-04-19,36,0.00,0.000
2024-04-19T16:00:00Z,APXMIDP,2024-04-19,35,55.67,2816.450
2024-04-19T16:00:00Z,N2EXMIDP,2024-04-19,35,0.00,0.000
2024-04-19T15:30:00Z,APXMIDP,2024-04-19,34,42.94,3509.050
2024-04-19T15:30:00Z,N2EXMIDP,2024-04-19,34,0.00,0.000
2024-04-19T15:00:00Z,APXMIDP,2024-04-19,33,25.40,2898.500
