StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2023-04-29T00:00:00Z,APXMIDP,2023-04-29,3,88.73,425.350
2023-04-29T00:00:00Z,N2EXMIDP,2023-04-29,3,0.00,0.000
2023-04-28T23:30:00Z,APXMIDP,2023-04-29,2,93.86,479.900
2023-04-28T23:30:00Z,N2EXMIDP,2023-04-29,2,0.00,0.000
2023-04-28T23:00:00Z,APXMIDP,2023-04-29,1,99.27,620.000
2023-04-28T23:00:00Z,N2EXMIDP,2023-04-29,1,0.00,0.000
2023-04-28T22:30:00Z,APXMIDP,2023-04-28,48,86.80,515.650
2023-04-28T22:30:00Z,N2EXMIDP,2023-04-28,48,0.00,0.000
2023-04-28T22:00:00Z,APXMIDP,2023-04-28,47,91.55,737.650
2023-04-28T22:00:00Z,N2EXMIDP,2023-04-28,47,0.00,0.000
2023-04-28T21:30:00Z,APXMIDP,2023-04-28,46,100.15,1734.200
2023-04-28T21:30:00Z,N2EXMIDP,2023-04-28,46,0.00,0.000
2023-04-28T21:00:00Z,APXMIDP,2023-04-28,45,108.95,1891.550
2023-04-28T21:00:00Z,N2EXMIDP,2023-04-28,45,0.00,0.000
2023-04-28T20:30:00Z,APXMIDP,2023-04-28,44,106.46,1716.300
2023-04-28T20:30:00Z,N2EXMIDP,2023-04-28,44,0.00,0.000
2023-04-28T20:00:00Z,APXMIDP,2023-04-28,43,108.53,1886.950
2023-04-28T20:00:00Z,N2EXMIDP,2023-04-28,43,0.00,0.000
2023-04-28T19:30:00Z,APXMIDP,2023-04-28,42,117.91,2488.000
2023-04-28T19:30:00Z,N2EXMIDP,2023-04-28,42,0.00,0.000
2023-04-28T19:00:00Z,APXMIDP,2023-04-28,41,119.09,2080.050
2023-04-28T19:00:00Z,N2EXMIDP,2023-04-28,41,0.00,0.000
2023-04-28T18:30:00Z,APXMIDP,2023-04-28,40,116.61,1989.500
2023-04-28T18:30:00Z,N2EXMIDP,2023-04-28,40,0.00,0.000
2023-04-28T18:00:00Z,APXMIDP,2023-04-28,39,117.58,2278.400
2023-04-28T18:00:00Z,N2EXMIDP,2023-04-28,39,0.00,0.000
2023-04-28T17:30:00Z,APXMIDP,2023-04-28,38,132.76,2798.550
2023-04-28T17:30:00Z,N2EXMIDP,2023-04-28,38,0.00,0.000
2023-04-28T17:00:00Z,APXMIDP,2023-04-28,37,130.76,2954.850
2023-04-28T17:00:00Z,N2EXMIDP,2023-04-28,37,0.00,0.000
2023-04-28T16:30:00Z,APXMIDP,2023-04-28,36,129.14,3287.200
2023-04-28T16:30:00Z,N2EXMIDP,2023-04-28,36,0.00,0.000
2023-04-28T16:00:00Z,APXMIDP,2023-04-28,35,128.02,3077.900
2023-04-28T16:00:00Z,N2EXMIDP,2023-04-28,35,0.00,0.000
2023-04-28T15:30:00Z,APXMIDP,2023-04-28,34,132.48,2928.150
2023-04-28T15:30:00Z,N2EXMIDP,2023-04-28,34,0.00,0.000
2023-04-28T15:00:00Z,APXMIDP,2023-04-28,33,128.69,2815.450
2023-04-28T15:00:00Z,N2EXMIDP,2023-04-28,33,0.00,0.000
2023-04-28T14:30:00Z,APXMIDP,2023-04-28,32,118.96,3448.200
2023-04-28T14:30:00Z,N2EXMIDP,2023-04-28,32,0.00,0.000
2023-04-28T14:00:00Z,APXMIDP,2023-04-28,31,116.55,3184.050
2023-04-28T14:00:00Z,N2EXMIDP,2023-04-28,31,0.00,0.000
2023-04-28T13:30:00Z,APXMIDP,2023-04-28,30,125.46,3818.450
2023-04-28T13:30:00Z,N2EXMIDP,2023-04-28,30,0.00,0.000
2023-04-28T13:00:00Z,APXMIDP,2023-04-28,29,130.79,3849.300
2023-04-28T13:00:00Z,N2EXMIDP,2023-04-28,29,0.00,0.000
2023-04-28T12:30:00Z,APXMIDP,2023-04-28,28,135.49,3856.150
2023-04-28T12:30:00Z,N2EXMIDP,2023-04-28,28,0.00,0.000
2023-04-28T12:00:00Z,APXMIDP,2023-04-28,27,140.35,3570.600
2023-04-28T12:00:00Z,N2EXMIDP,2023-04-28,27,0.00,0.000
2023-04-28T11:30:00Z,APXMIDP,2023-04-28,26,141.85,3332.400
2023-04-28T11:30:00Z,N2EXMIDP,2023-04-28,26,0.00,0.000
2023-04-28T11:00:00Z,APXMIDP,2023-04-28,25,144.00,3049.000
2023-04-28T11:00:00Z,N2EXMIDP,2023-04-28,25,0.00,0.000
2023-04-28T10:30:00Z,APXMIDP,2023-04-28,24,143.82,3100.900
2023-04-28T10:30:00Z,N2EXMIDP,2023-04-28,24,0.00,0.000
2023-04-28T10:00:00Z,APXMIDP,2023-04-28,23,139.78,2990.850
