StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2024-07-13T00:00:00Z,APXMIDP,2024-07-13,3,51.29,1042.950
2024-07-13T00:00:00Z,N2EXMIDP,2024-07-13,3,0.00,0.000
2024-07-12T23:30:00Z,APXMIDP,2024-07-13,2,54.08,1168.750
2024-07-12T23:30:00Z,N2EXMIDP,2024-07-13,2,0.00,0.000
2024-07-12T23:00:00Z,APXMIDP,2024-07-13,1,59.39,1210.750
2024-07-12T23:00:00Z,N2EXMIDP,2024-07-13,1,0.00,0.000
2024-07-12T22:30:00Z,APXMIDP,2024-07-12,48,61.50,918.300
2024-07-12T22:30:00Z,N2EXMIDP,2024-07-12,48,0.00,0.000
2024-07-12T22:00:00Z,APXMIDP,2024-07-12,47,61.23,1114.500
2024-07-12T22:00:00Z,N2EXMIDP,2024-07-12,47,0.00,0.000
2024-07-12T21:30:00Z,APXMIDP,2024-07-12,46,72.00,2397.700
2024-07-12T21:30:00Z,N2EXMIDP,2024-07-12,46,0.00,0.000
2024-07-12T21:00:00Z,APXMIDP,2024-07-12,45,69.79,1517.400
2024-07-12T21:00:00Z,N2EXMIDP,2024-07-12,45,0.00,0.000
2024-07-12T20:30:00Z,APXMIDP,2024-07-12,44,70.37,1904.850
2024-07-12T20:30:00Z,N2EXMIDP,2024-07-12,44,0.00,0.000
2024-07-12T20:00:00Z,APXMIDP,2024-07-12,43,73.69,2010.700
2024-07-12T20:00:00Z,N2EXMIDP,2024-07-12,43,0.00,0.000
2024-07-12T19:30:00Z,APXMIDP,2024-07-12,42,72.01,2311.500
2024-07-12T19:30:00Z,N2EXMIDP,2024-07-12,42,0.00,0.000
2024-07-12T19:00:00Z,APXMIDP,2024-07-12,41,75.75,2374.500
2024-07-12T19:00:00Z,N2EXMIDP,2024-07-12,41,0.00,0.000
2024-07-12T18:30:00Z,APXMIDP,2024-07-12,40,74.60,2295.700
2024-07-12T18:30:00Z,N2EXMIDP,2024-07-12,40,0.00,0.000
2024-07-12T18:00:00Z,APXMIDP,2024-07-12,39,76.13,2385.500
2024-07-12T18:00:00Z,N2EXMIDP,2024-07-12,39,0.00,0.000
2024-07-12T17:30:00Z,APXMIDP,2024-07-12,38,70.52,2061.700
2024-07-12T17:30:00Z,N2EXMIDP,2024-07-12,38,0.00,0.000
2024-07-12T17:00:00Z,APXMIDP,2024-07-12,37,67.30,1904.200
2024-07-12T17:00:00Z,N2EXMIDP,2024-07-12,37,0.00,0.000
2024-07-12T16:30:00Z,APXMIDP,2024-07-12,36,69.66,2017.450
2024-07-12T16:30:00Z,N2EXMIDP,2024-07-12,36,0.00,0.000
2024-07-12T16:00:00Z,APXMIDP,2024-07-12,35,66.85,2122.350
2024-07-12T16:00:00Z,N2EXMIDP,2024-07-12,35,0.00,0.000
2024-07-12T15:30:00Z,APXMIDP,2024-07-12,34,61.88,2460.200
2024-07-12T15:30:00Z,N2EXMIDP,2024-07-12,34,0.00,0.000
2024-07-12T15:00:00Z,APXMIDP,2024-07-12,33,59.25,2349.400
2024-07-12T15:00:00Z,N2EXMIDP,2024-07-12,33,0.00,0.000
2024-07-12T14:30:00Z,APXMIDP,2024-07-12,32,57.92,2938.050
2024-07-12T14:30:00Z,N2EXMIDP,2024-07-12,32,0.00,0.000
2024-07-12T14:00:00Z,APXMIDP,2024-07-12,31,56.74,2977.600
2024-07-12T14:00:00Z,N2EXMIDP,2024-07-12,31,0.00,0.000
2024-07-12T13:30:00Z,APXMIDP,2024-07-12,30,61.85,3285.150
2024-07-12T13:30:00Z,N2EXMIDP,2024-07-12,30,0.00,0.000
2024-07-12T13:00:00Z,APXMIDP,2024-07-12,29,58.69,3230.950
2024-07-12T13:00:00Z,N2EXMIDP,2024-07-12,29,0.00,0.000
2024-07-12T12:30:00Z,APXMIDP,2024-07-12,28,57.36,2973.600
2024-07-12T12:30:00Z,N2EXMIDP,2024-07-12,28,0.00,0.000
2024-07-12T12:00:00Z,APXMIDP,2024-07-12,27,58.78,2751.650
2024-07-12T12:00:00Z,N2EXMIDP,2024-07-12,27,0.00,0.000
2024-07-12T11:30:00Z,APXMIDP,2024-07-12,26,60.48,2229.750
2024-07-12T11:30:00Z,N2EXMIDP,2024-07-12,26,0.00,0.000
2024-07-12T11:00:00Z,APXMIDP,2024-07-12,25,61.77,2773.400
2024-07-12T11:00:00Z,N2EXMIDP,2024-07-12,25,0.00,0.000
2024-07-12T10:30:00Z,APXMIDP,2024-07-12,24,57.70,2352.300
2024-07-12T10:30:00Z,N2EXMIDP,2024-07-12,24,0.00,0.000
2024-07-12T10:00:00Z,APXMIDP,2024-07-12,23,58.54,1891.650
2024-07-12T10:00:00Z,N2EXMIDP,2024-07-12,23,0.00,0.000
2024-07-12T09:30:00Z,APXMIDP,2024-07-12,22,71.97,2276.800
2024-07-12T09:30:00Z,N2EXMIDP,2024-07-12,22,0.00,0.000
2024-07-12T09:00:00Z,APXMIDP,2024-07-12,21,75.23,2551.300
2024-07-12T09:00:00Z,N2EXMIDP,2024-07-12,21,0.00,0.000
2024-07-12T08:30:00Z,APXMIDP,2024-07-12,20,69.68,2196.100
2024-07-12T08:30:00Z,N2EXMIDP,2024-07-12,20,0.00,0.000
